Temperature (°C),Relative Humidity,UVB Radiation (W/m²),UV Index,UVA Radiation (W/m²),Specific Humidity (g/kg),Relative Humidity (%),Precipitation (mm),Wind Speed (10m) (m/s),"Is Holiday (1=Open, 0=Closed)",Year,Month,Day,Hour,"Weekday (0=Sun, 6=Sat)",Inflation Rate (%),Electric Load (MW)
0.047508403507341035,0.8625468006664612,0.7647539736002086,5.50215632655619,14.316840983507873,19.33891658677383,0.9485075030569383,-0.6116261417327107,0.27681430648546224,1,2009,6,25,10,3,1.2464103366972876,69574
0.784085518979893,0.7916523969850611,0.4821298313554111,-1.527197561081433,20.45503273291995,18.104423610105833,0.6311212534936435,0.30726027063558975,0.325240957649252,1,2009,7,7,19,4,1.5156333799221242,32864
0.51739691616894,0.6618195759693083,1.34043535461929,0.9729941476969128,-15.51711485207199,19.18694496528589,0.8445739358806064,-0.006457484144856529,0.24562244345349182,1,2010,9,19,5,4,1.052181370509911,22692
0.5920994805030342,0.7713026287402054,0.4157424268417099,7.444875980329812,-13.40678193481527,19.292682668564844,0.7918084634174875,0.9832861845617974,0.5666342380626654,0,2009,8,10,14,3,1.9091718833933817,54239
0.47457156883238394,0.6031598264243757,0.4778716285679045,0.2365972456623615,-3.2490675769150084,17.838661752683024,0.9319483464160079,-0.2706517791549746,0.43395351397124804,2,2010,8,14,16,4,1.534909606476517,35168
0.5160744314179925,0.9694659208145986,0.6946466122747944,1.0825744145773533,31.953921627775472,19.690261332176146,0.7345595833020085,0.8138158245827314,0.45769934229221,1,2010,5,12,3,3,0.7084705014790385,43162
0.3535385010289945,0.7048957366475878,1.832800269297934,5.212972662572982,-2.38590016176361,19.078728249935402,0.8149966913803026,0.6414146758022037,0.4257722071465051,1,2009,0,13,16,2,1.1764935326805364,48516
0.5999362273680118,0.7405920170432604,0.8410852226736224,-2.96739052562117,-20.925111000471496,18.22233088231395,0.6916729790403332,0.05794642323792057,0.2564847785142499,1,2010,4,26,-3,3,0.81816360848496,31245
0.6707347697194423,0.6811371886706336,0.15031408711316746,0.5157963738838665,29.30018446083662,17.545583673050785,0.3902881228607017,-0.28049289407207856,0.3795171017101924,1,2009,8,9,9,7,0.2323997637143873,33567
0.28871534292733547,0.8167696103986224,0.28366339615211683,3.8633826793731414,12.34870136401564,18.822996232776926,0.7028779461328722,0.14628940408115704,0.11043103894488801,1,2010,10,18,9,0,0.819315604746379,56524
0.3663049887333073,0.8716162910514315,-0.48077749033652895,-1.1731756671643079,24.886898238073414,18.274873445896723,0.8548101652853083,0.7401854500592498,0.11301990887947944,0,2009,7,32,13,6,1.1261421976813064,57363
0.3061314375705458,0.9708723038125655,0.023049055405697794,2.9199442422929063,-4.5907744793416025,17.982404968806375,0.56555090445824,-0.09445556290993368,0.1477402268217682,1,2009,10,10,11,5,0.6670530308182787,32879
0.3956852306912736,0.8279621045487567,-0.7839245735768892,0.3950711266095608,-4.790429594813789,19.510017138974828,0.376683098566195,0.6890813735956756,0.3569595991420028,1,2010,6,30,14,-1,0.6034001997499756,68229
0.5452681814025709,0.7485118663988435,0.6792745200795616,-2.7406276185895178,9.083653447152873,19.23693827154738,0.5805914348293972,0.2336032095661369,0.23279574737932995,1,2009,4,16,20,2,1.1705435054427695,31312
0.37880800967920253,0.9554887251476807,-0.43477705832021274,-3.2008046576777294,-2.3660985635526064,20.429528999695272,0.5136050265030568,-0.6050733059174033,0.4529144571000781,1,2009,5,3,3,0,1.1182528601640784,45859
0.09496693705758497,0.8792194453999415,0.23598300966121485,-4.010120625263191,-33.96985288221472,18.883223392337218,0.6500488619101771,0.707513569081451,0.5671363388998082,1,2009,1,0,15,4,1.173157159167989,55332
0.586697795480382,0.8319121399724215,-0.017369483338611935,2.864635741704511,-2.7566177036366533,18.36008433618382,0.7491881628620055,0.7454204754630401,0.23391012888936147,0,2010,4,29,13,4,1.0757314777282436,59898
0.27283472896808436,0.7853055248066825,0.26146529493089044,1.8505516066321854,-5.886950685609394,17.56621821396344,0.9825009532763752,0.06826880455645043,0.1705707812603803,1,2009,12,23,14,3,1.0106597970974691,51078
0.4846428068187748,0.7234065750422115,0.926202530969894,-1.1168395506557833,-23.557354597715232,18.9976961163481,0.8609292587007921,0.4269202063550195,0.3685688049549019,1,2009,1,25,19,-2,0.9324760378279014,35546
0.5023053506587662,0.9133111952628189,0.5546274644716662,3.331653011003902,2.8107076734243126,20.23571692767573,0.17986341085006802,0.4220906865808195,0.37077772501100276,1,2009,1,11,14,3,1.1691645847126584,32919
0.33375521906448025,0.829661291175805,-0.10949139667419727,2.128608962866128,-10.424578199744628,20.21770626746356,0.5877364541379062,-0.6528963594932132,0.31921142598906493,1,2010,15,22,16,3,2.3732223485322654,32642
0.24545160491049037,0.6488200750010563,-1.1985857406804172,4.116088838671159,2.799075062723219,18.152183946003106,0.7963753518996237,0.03057104414081166,0.4712740952228367,1,2009,4,21,15,3,1.1752672937380773,50550
0.3246029496596864,0.8065293508862891,0.26749457333848387,3.4533145509611636,2.490482745989432,20.084132922558005,0.5996241384000428,1.6329654084554397,0.30266826599776886,1,2009,6,21,18,4,1.8702875179488339,40569
0.7001648326166622,0.9503542971854003,0.5941867448145635,3.4936517928452746,6.849506477088406,19.257354942407275,1.0314339674608557,0.057023410130500274,0.11044179789521727,0,2008,3,7,25,7,1.4451884792000882,44094
0.23943807388686408,1.1149127845636309,-0.053090275366786066,5.92016794793021,-9.883189478406644,18.261611992331268,0.528492192028689,0.27929207875683193,0.24860747687289997,1,2010,8,12,9,0,0.38724287364380694,53091
0.21186438796098114,0.8048193077800047,0.766083107533349,2.578343320738737,20.830999955555797,20.056406495288712,0.33483878361318686,0.5145529200960772,0.23496692325132573,1,2010,2,8,15,4,1.446787839224176,28842
0.4456908494836013,0.932205791040275,0.373980940069971,2.2629894826158727,11.548637101089057,19.066138269836095,0.48674561978797665,0.3283669951410836,0.5474619809228813,1,2010,4,19,19,4,2.3361039278726268,15151
0.3726042531826594,0.7873511365926424,1.0463637568408968,2.343994054556706,1.4981300004516296,18.868788451861686,0.5097493342771144,-0.22251308285075155,0.46284087537978225,1,2009,8,13,12,5,0.11118400842887699,35121
0.336970279562651,0.8495838669813329,0.807666064990936,5.549721963139758,4.219252200255153,18.98337271213196,0.8625154158700453,-0.0762141603792379,0.4480534277526354,1,2009,3,15,13,2,0.4100047294916993,42701
0.24776406629377132,0.8764534480005929,0.37442547499690515,7.354287806141912,23.457224612189783,18.643326128392903,0.7253620233192626,0.6132494401542141,0.22098178699502724,1,2009,6,2,24,4,1.0953222973819563,66439
0.4073949136362715,1.0098247658326442,0.29463016313627244,-0.613375242407824,33.16306007150588,18.344583229827293,0.7572498236900206,0.46467124096953516,0.17123544885807734,1,2010,11,16,12,6,0.9454821122377854,53278
0.3819465820504466,0.9748202472348706,-0.7283880168004648,1.691899514354292,-1.0618344318553774,18.896523228612104,0.576897191139681,0.17641407982722168,0.3378903805693687,1,2010,10,27,16,3,1.2476096959388105,44689
0.6531538621374093,0.9129007904337295,-0.6177335382058768,8.8522751437135,18.998807319415178,19.065247310935717,0.859691692422218,0.227991792914828,0.20595716087113938,1,2009,5,36,8,5,0.1301767580761959,34212
0.250801358140217,0.7361373978851896,-0.3113989349943521,0.7063483524541987,-2.246807962937517,18.668475123142564,0.9037866307240685,0.6474845556404185,0.28800217370768805,1,2010,7,10,19,3,0.834933767403423,35757
0.3231197605176211,0.8982629380887547,0.5499330201116789,-4.884257267717732,17.46807259673965,18.730688416330175,0.8046775956637933,-0.3353948649578391,0.19075359196208644,1,2009,6,0,-6,5,1.1611956290915872,36480
0.6436415481872994,1.0221861377697445,0.6867880964485512,-2.0537095571665294,-0.6068296421310642,20.406629497827304,0.5964628491125199,0.4051028143259338,0.19966904126113058,1,2009,11,12,7,-1,2.182857604651609,52688
0.31749581215160316,0.9059678718620625,0.07102662698925666,-0.0854915313978466,-24.596495682192057,19.911968439018516,0.6903478500494034,-0.004441142864996861,0.33230866365005945,1,2009,7,5,11,1,0.9015382825276852,39553
0.28052890152299226,0.9225825136650099,0.9288559687144002,-2.0222264089153676,24.38831839652014,19.874123780160968,0.7682492157315982,0.06926377715827556,0.35954833311498513,1,2010,7,17,17,2,0.4933526314819221,64879
0.4920271516642437,0.8546898421454736,1.3149414204773455,4.806125421808105,24.659418284639166,18.656149696880302,0.35987027016898826,0.2703391900260516,0.6927317387753689,1,2009,7,12,19,3,1.307289241785969,34538
0.43984982841483383,0.7980870870761906,0.7901777868366638,5.16095415406397,20.224986114121315,19.53688905224348,0.4449103779981949,0.2994487787973146,0.5858757955939987,0,2009,6,21,9,3,1.0685451688062362,57216
0.355194157709126,0.9027683658666491,0.6099629900746231,-0.607554632247008,13.148108106621715,19.85259035721753,0.7823846142846487,0.17951605687113592,0.38050808668274827,2,2010,5,26,13,0,1.3152782429773777,53913
0.42484665525984205,0.8113494670608383,0.015305106083858377,2.0164144160765876,33.74894251911452,18.71137878951284,0.8905891199383059,0.03887822267346344,0.3431148431831802,2,2009,4,19,13,6,1.010246777470015,41385
0.4970452718136626,0.6438387827272706,-0.3639888977715914,-2.5778193951764448,42.14777460067532,19.648918445073566,0.5792927596298711,0.07045426633760063,0.37308178765667854,1,2009,6,18,16,1,1.2880461309960811,27831
0.4402694178337647,1.0031958778433316,-0.15898057612401828,4.279621264656532,2.06922897001842,19.969352707629607,0.5744841417862693,1.310697482715128,0.2423682170729194,0,2009,8,5,7,2,1.5173186969190997,42934
0.5156060485096189,0.918935973646498,1.230614049814816,4.112922833800313,23.32325982216249,19.260739538116518,0.5610573915573068,0.40865990840681904,0.4126005652807408,1,2009,5,8,8,6,0.7198257930101235,34272
0.37711480249995866,0.5948877219662987,0.2795932215368755,-1.556155137186849,21.330568399933412,18.745471704596582,0.5773424852752839,1.1883733918471464,0.5074321074928223,1,2009,2,20,3,0,1.7334710581799495,42915
0.2247703620139596,0.5344277103364576,1.0160790547845844,5.116771454457185,36.38502597746899,18.83535937479663,0.41228025840825944,0.5165273474656371,0.625915271421877,1,2009,8,24,13,4,2.306490916003355,82670
0.5137024453188923,0.8130764965595901,-0.9403812666244016,0.4165223049903397,8.04194730697992,19.83118773291716,0.5407560175831057,-0.29681878998722655,0.11997349089052695,2,2010,2,-4,3,3,0.9901796109427076,46212
0.36211024221682686,0.9119157193088201,-0.07687197629448578,0.5796564744557766,-12.103875795078624,20.015586398185047,0.567080487891885,-0.5123931094597075,0.3849271811644842,0,2009,8,7,12,5,0.2776209628134112,32710
0.35741312429080796,0.7625767882908986,-0.270222348028631,-0.5579350723250895,3.3224583030542796,20.62429537936107,0.47583093840039803,-0.10970315313190432,0.5153703233374313,1,2009,6,22,19,3,1.6723695905221403,59731
0.5462029914263355,0.7262964553764971,0.21832852194261138,0.42193131046845056,21.997226282883467,17.974874612785968,0.5769846623208199,0.2799617542142753,0.11394650714619703,1,2010,7,23,15,8,1.2417311060099618,57035
0.7116822515720657,0.8183053051143452,0.8815031990424835,-2.029259805698061,6.047083726012116,18.785886578642568,0.7096940623944658,0.9034449428062282,0.08700845102012442,1,2010,3,2,16,0,1.061606860858749,43132
0.10702875304093018,0.8183154785881446,1.1021552412611553,-3.1976867376961686,-12.740284661970419,18.33338344768884,0.8176458296838581,-0.004667860663758405,0.39209140352849076,1,2009,4,15,11,4,0.7969554630204796,32396
0.3540310926682541,0.8076411059127258,0.12600170714250863,3.429326403807911,28.26208482372723,19.261458802883443,0.694288144125865,0.4658322969249423,0.1404982617976281,0,2010,0,17,13,5,0.7934310556550219,41457
0.39726378359050135,0.6947685895613316,0.9312386161868736,5.39458241681178,-12.786514840037865,18.22720516385029,0.5905740517396477,0.8223167607110021,0.3435028260590151,1,2009,10,18,20,7,1.0068229498619286,44177
0.4309453185116848,0.857667333763849,0.38901442991735885,0.00517557585898909,3.6609662169528363,19.019999976321458,0.7527838077457559,0.8887736064063463,0.22954248239226668,1,2009,2,23,9,3,1.1067896945588898,62188
0.3781944870298799,0.8377227196932552,0.13221997914776187,2.366430817884447,0.5686146057884471,17.372415317463396,0.6309681433221076,0.3194297994909296,0.30059317601801744,1,2010,9,12,-2,6,1.5937069701006348,60787
0.3951360236220048,0.65223404047109,0.7765599586936456,-1.9393252600360409,13.2368067582133,17.85430150622208,0.7914117360817388,-0.3117332507324836,0.057748413395310005,0,2009,9,11,9,-1,1.4039306877187914,49145
0.4775914073174923,0.8952908141257148,0.054797250710715395,-1.3882384927489828,8.93309508448298,18.45931775282702,0.8830892914853665,0.568408835037843,0.014816588250902096,1,2009,5,32,8,0,0.9768588521173049,43336
0.3758770809008841,0.7903747776395317,0.4542421494889127,2.6600629800881106,21.485168037027734,18.717975327271564,0.3562119750921646,0.2103156556752326,0.4334532046582909,1,2010,5,6,24,3,1.619841322481288,35048
0.3147457151338814,0.7389292658260804,-0.21442160734486682,-0.9588978142495184,28.695882690639714,19.403490009284603,0.5060495385064658,-0.1428045648144513,0.27529900851642275,0,2009,6,3,16,4,1.0269402934358276,38901
0.3094175391609608,0.857851117986589,-0.48453774619668044,3.846990376350334,11.681133787346504,19.062490407558474,0.6842650721842992,0.04581496734403015,0.4028499589501533,1,2010,14,15,4,5,0.7494598815809563,10336
0.6515828615040749,0.7983419458174383,0.2831932148365898,-0.5839197414856803,14.197639333313568,18.40941135460458,0.6325723023292618,0.9977666498127128,0.39560450778274653,1,2009,9,25,15,4,1.5581016758766708,73188
0.7701648493278388,0.7913990768747505,-0.13980499835142324,6.807154104540379,37.26360122598814,18.62329705633574,0.7824590336875854,-0.20517101520602343,0.3834336180379477,1,2010,5,24,5,4,1.7347284038600894,46089
0.34994966942153427,0.7359178648034668,1.1309095084896281,6.004589987444968,4.064956370709452,17.456757263787527,0.3279567759505643,-0.10542239777915008,0.3975680213050499,1,2009,5,12,25,4,0.8748470477368885,40692
0.3537908316753968,0.8697911142798481,1.1243607548302859,7.453553324530306,15.639415740445415,19.94672429841276,0.770736453169297,0.8879397939772509,0.23593432774178336,1,2009,5,-7,11,0,1.1331511793389237,39391
0.48211173790215844,0.9835124260187208,-0.24363456578017229,3.8734735052362073,-5.835438218450095,20.260100844743732,0.8209716154733168,0.120321705660874,0.5892284601627666,1,2011,6,6,19,1,1.1300687483837701,57763
0.43532932357517395,0.8274089284043744,0.3178249101101182,-2.933816343641649,26.59365436943842,18.98657123002195,0.6446922649377693,-0.8626424196344945,0.2657409778441639,1,2009,4,29,10,4,1.1334388563432893,54361
0.3844913357819506,0.7541454567683525,1.2841849247495518,3.178662693073381,10.412682739036534,19.589398563420076,0.7296440774251433,0.10007930637303497,0.20823132319031884,1,2009,7,10,13,5,1.6158252590775533,63433
0.18490129100335878,0.9432624327156712,0.5852691354798772,2.7380303119241742,37.42750542258432,18.172420960315584,0.37994457395627823,-0.45763754930322276,0.2581356005864068,1,2009,5,13,15,3,1.822098063715387,58897
0.263565975585419,0.8456749950344074,0.3311403612316862,1.0447731105656886,19.76615091454226,18.161556761477524,0.44914562588647405,-0.49037228734977467,0.13065556699475597,1,2010,4,30,19,1,1.3074075366242122,23127
0.536402018609387,0.6657776672503593,0.08419191026024847,0.3331046157476809,-4.259134509858301,17.440335556887828,0.5488373778461627,0.9987886980964914,0.3763116343159743,0,2010,5,6,7,2,1.2690315777067127,56001
0.36067903028557036,0.8630486367681585,0.5305538661637905,0.8354106904440188,8.774013661612136,18.096911997239236,0.785293980722395,-0.05909568879789184,0.2018364828158155,1,2010,7,30,23,6,0.9227673415476381,63647
0.7670869448813588,0.7530980224434091,0.6848529411527673,-1.385970897578872,38.2921619499236,18.18744272091721,0.42955867464593833,0.1251880446504821,0.3353254854089924,0,2010,7,10,12,2,1.1239800693838422,49221
0.759324076488116,0.9315034723836992,0.26796376475405037,1.49919418464368,63.132220603411234,18.5989026811352,0.44920242607636895,1.2071700993587675,0.267144531076808,1,2009,7,8,27,8,0.40197586938826435,34033
0.2450781715403939,0.5977636612332936,1.274353425152154,-1.0009471057743964,25.74025960733165,19.61039001831627,0.47602408791040235,-0.3147331670892721,0.4930209287835974,1,2010,12,30,11,6,1.3185192362457387,33189
0.6504079212675031,0.822302945719811,0.8423659351633299,-2.0842726180416946,-30.502502545689985,18.340511014337224,0.6897377186568867,0.2004467166816949,0.25161903458137314,0,2009,9,28,9,3,1.328912003086274,21330
0.3870152148735133,0.9738806870675205,1.0437502553303903,-0.35690066947936705,23.805763820122387,18.4558519503616,0.746277795175131,-0.12491598812532528,0.3812116427388279,1,2010,6,18,8,1,2.101569940837914,35169
0.4374243986443138,0.7930822863181043,0.6416742662114978,0.2119319331883036,39.62606558261787,18.291515690839468,0.47759326547181985,0.914391810357073,0.19463287242477068,1,2009,5,20,-4,4,0.9161030733812228,29139
0.5383851756518219,0.820144164031265,0.41261980489830424,1.770204978298128,19.53968502992755,19.419925980683573,0.8048810106448699,1.1729879253246895,0.48430735527433433,1,2010,2,-2,20,4,1.6048787193038474,46249
0.5926397633232466,0.7470518228933337,0.7949894152302593,3.7747119380149963,58.67471621226072,18.48347700025417,0.809571901140097,0.24783814016882388,0.12932658888130105,0,2009,10,15,18,0,1.2968602629985826,45449
0.2806335399674166,0.8140903673534151,0.8443609142838546,-4.6867307224063275,6.35293779655753,20.498309631137044,0.8138463225048262,-0.4090850283833143,0.1482362480568679,0,2009,10,0,23,3,1.1825364692510616,48255
0.8074682254783274,0.663268062064771,0.043470301408605916,4.896243153538503,17.853486268036242,19.541545559314834,0.9717370800497283,0.5722315780813543,0.363320126376705,1,2009,9,23,-1,5,1.0151144749896837,48792
0.4617565135314493,0.6853159986931092,0.21200625604446266,8.600521642418494,-28.98936149441544,18.5935531831996,0.6960288237528617,0.689871376408731,0.4068382846646545,1,2010,7,14,5,-1,0.6535180410250894,29752
0.0533779824239477,0.6777514261910145,0.10659306287259973,8.794005300116591,10.499423866218367,19.472965141125325,0.6229505792416493,0.08032011153120089,0.39306143304949426,0,2010,7,10,31,0,1.0591172250877237,4278
0.36377685924897224,1.011216906907932,1.2594111591379924,-1.8134690220698508,-3.9490570788981447,19.636074932942915,0.7247830379275757,-0.15312444657738766,0.06833409974495547,1,2010,9,22,9,4,0.9644077907884062,10032
0.7940897871973672,0.6529877713627034,1.1528088966690202,1.1052040076435694,3.9973601057228105,18.792291590751187,1.1690567735984563,-0.03286855948308659,0.33324819696575475,1,2009,8,23,4,6,1.4444573364597457,39593
0.3041152359028563,0.7370646763562034,0.6989666765532129,0.17068057372383594,33.64825135366747,18.332966673054504,1.1970296449145528,0.5859770815484593,0.3351368134628422,1,2011,1,20,18,4,0.7056945928112535,36518
0.8256075597015712,0.6459383506048824,1.605223867710881,1.8751649710551983,19.63854263607505,19.257895783794897,0.7434023552887434,0.5401230111356996,0.2312904229546608,1,2009,7,21,0,4,1.3861172840749645,45070
0.43359027496509567,1.0227046031975282,0.020660323257708946,8.985877560042457,19.8957519919597,19.11113923311494,0.6722179099831326,0.5719332184986932,0.437799382443627,1,2008,9,17,15,3,1.2589175518265925,58401
0.41042611890969805,0.7724234918725793,0.730104596626024,-0.06628215212310296,14.505905825959337,18.79999907187421,0.7756992346718506,0.6268346932742463,0.39053837294319493,1,2009,11,24,13,2,0.29646543618911747,53991
0.22128099793057143,0.6607423466487018,-0.2103501063912575,-1.905234417624838,11.273869160535115,18.529594706039575,0.7733837950851566,1.2205373695212234,0.4146606996225627,0,2009,5,8,0,2,0.5053506003956135,30208
0.5228411158563885,0.7446368516001902,-0.2583904480648306,5.269121418758264,23.023896318146164,17.856519125547983,0.45453178607035827,-0.03711437769091169,0.4030402816509545,1,2010,8,15,12,-1,1.3228659527095197,64635
0.35193126713052003,0.7199826532997448,-0.3373667703119685,3.491286327776668,10.839456041004668,20.70821997667899,0.7074282453138201,0.18804707110874352,0.2687506252503285,0,2010,7,14,12,5,1.0597263249936406,38285
0.4075904027790473,0.9484440386938636,-0.6623113545370456,1.1978972881456467,23.3465895824512,18.491888933882702,0.6033081426663764,0.08643232681110963,0.2165987530980432,1,2009,10,20,16,7,2.552202035747895,38734
0.3728453666221273,0.8085859129747558,0.2734227750225238,2.5592411313677603,8.184822523293313,20.8243385291867,0.3538196747443434,0.729362421815638,0.5706003377693681,1,2009,7,22,19,4,1.337336348555427,67191
0.5636189558685994,0.6921627447195546,0.30091289363021784,7.519237786109196,20.888372692402672,19.74090749096066,0.7163973854142942,0.3816014430799776,0.17541885474225755,1,2010,3,20,8,3,0.6535607869822884,33874
0.37410931298995964,1.0119012274356505,1.1069942643906838,2.0497951697411776,12.812413763420269,17.755091279816966,0.40304990827806253,0.7457650807094902,0.3638495241409709,1,2009,7,13,9,1,0.7235870415243641,50005
-0.04299086355173998,0.9049133122308244,0.3615615140840131,1.5779277594730847,14.907228111329847,18.520388754565012,0.7287602282526349,0.1067436864940918,0.7552336950782136,1,2010,5,14,10,3,1.4703407002293818,22955
0.257843452652435,0.727558971004693,0.34467828319061944,-1.3422718836554366,-16.59929816434554,18.026237437190893,0.39382914979514666,0.5872812965477756,0.553529798208853,1,2009,4,12,17,1,1.0485856034197811,44239
0.17242369290757298,0.885057178160658,1.3636423146590841,2.3096724208052963,-20.898785221734556,17.72073157166027,0.5336219188116804,-0.3243587259656159,0.3623625136167842,1,2010,3,28,25,4,0.627522785165639,34932
0.6795003627025531,0.64693315620786,0.9486051182233386,-0.4600748860263719,22.725409858291776,19.043822879606413,0.6776967150417071,0.0621317792967917,0.1108281778108243,1,2009,2,12,8,6,1.1119170307387933,51412
0.5193380685264636,0.620894199443371,0.3629353803421346,0.36468939251431376,15.25608536596447,19.930824598767913,0.6831005398428891,0.42165467935367507,0.39432572215809436,0,2010,7,15,14,2,0.3718732523458884,77378
